cpu_avg_user,cpu_avg_sys,cpu_avg_busy,cpu_avg_wait,cpu_avg_idle,cpu_avg_waste,cpu_max_user,cpu_max_sys,cpu_max_busy,cpu_max_wait,cpu_max_idle,cpu_max_waste,cpu_frac_busy,io_iget,io_bread,io_bwrite,io_lread,io_lwrite,io_phread,io_phwrite,io_wcancel,io_dirblk,disk_avg_active,disk_max_active,disk_frac_active,disk_avg_read,disk_avg_write,disk_avg_total,disk_max_read,disk_max_write,disk_max_total,disk_frac_busy,net_avg_read,net_avg_write,net_avg_total,net_max_read,net_max_write,net_max_total,mem_swap,mem_fault,mem_tlbflush,syscall_total,class
0.01285,0.03937,0.05223,0.6986,0.2364,0.9349,0.08782,0.2016,0.2895,0.7198,0.2826,0.9954,0,2272000,18770,2295000,21180,0,0,750.9,4.4,0.06162,0.6916,0.08333,2.89,0.2,3.09,33.5,1.2,33.5,0,19.3,2.344,21.64,124,9.567,128.4,0,9.25,0.1333,781.4,0.1833,1
0.003127,0.01986,0.02298,0.000375,0.9614,0.9618,0.009683,0.0685,0.07818,0.0005,0.9945,0.9948,0,3140,7817,39080,22140,0,0,750.9,5.3,0.000875,0.0105,0,0.001389,0.07917,0.08056,0.01667,0.95,0.9667,0,44.62,4.592,49.21,245.6,36.62,247.3,0,9.317,0.1333,407.4,0.1833,1
0.12,0.5079,0.6278,0.135,0.2139,0.3489,0.1625,0.5456,0.6621,0.1634,0.2487,0.4121,0,552400,293900,4960000,7093000,0,318900,171600,566.5,0.04268,0.09545,0,2.41,1.412,3.822,5.967,4.633,8.933,0,27.62,13.11,40.72,142.5,142.5,285.1,0,491.6,0.1333,2612,5.35,0
0.006102,0.07029,0.07639,0.6484,0.2519,0.9003,0.01848,0.1208,0.1393,0.6848,0.2845,0.9671,0,208100,822000,1891000,1470000,0,0,750.9,71.02,0.121,0.7048,0.1667,1.963,8.421,10.38,11.47,51.33,62.8,0.1667,18.74,3.726,22.47,98.4,20.73,101.7,0,9.217,0.1333,407.8,0.1833,1
0.05989,0.06858,0.1285,0.5766,0.2458,0.8223,0.1632,0.114,0.2519,0.6789,0.3007,0.9796,0,273600,427600,1511000,1235000,0,28950,20870,88.5,0.09321,0.5158,0.08333,3.918,3.642,7.56,23.02,21.55,44.57,0.1667,24.4,6.626,31.02,160.7,39.07,164.2,0,23.65,0.1333,591.7,0.4833,0
0.05244,0.05311,0.1055,0.4727,0.3768,0.8495,0.2203,0.0725,0.2836,0.5439,0.4305,0.9744,0,226900,424700,943700,1102000,0,15290,750.9,54.03,0.08259,0.4605,0,3.121,3.876,6.997,18.45,22.75,40.83,0.08333,19.43,3.66,23.08,112.4,17.52,116.2,0,9.45,0.1333,483.7,0.2,1
0.0209,0.3569,0.3778,0.4528,0.08939,0.5422,0.058,0.4407,0.4552,0.5886,0.1128,0.7014,0,296600,890900,3309000,2486000,0,929100,750.9,141,0.1288,0.6574,0.1667,3.072,6.978,10.05,14.15,39.93,54.08,0.1667,84.76,29.18,113.9,655.1,194.3,718.4,0.08333,12.62,0.1333,1661,0.3333,0
0.003752,0.03202,0.03578,0.4168,0.5373,0.9541,0.005017,0.05452,0.05953,0.4273,0.5494,0.9767,0,153800,383100,548200,1005000,0,0,750.9,15.12,0.06828,0.3715,0,2.225,3.492,5.717,13.23,19.7,32.93,0,11.06,4.347,15.4,33.83,29.92,63.75,0,9.217,0.1333,309,0.1833,1
0.02159,0.1664,0.188,0.6728,0.0974,0.7702,0.05663,0.2344,0.2539,0.7606,0.1203,0.8808,0,1596000,660500,3375000,1252000,0,340100,21080,49.02,0.155,0.603,0.25,3.875,7.092,10.97,20.47,40.68,52.82,0.1667,41.99,15.64,57.63,248.1,96.48,250.6,0,40.45,0.1333,1305,0.9167,0
0.005606,0.04213,0.04774,0.3928,0.5417,0.9345,0.01033,0.06237,0.06835,0.4105,0.567,0.9756,0,138500,421900,541000,1063000,0,0,750.9,16.8,0.06779,0.3662,0,1.99,3.639,5.629,11.88,20.72,32.23,0,35.29,5.668,40.96,223.9,38.85,225,0,9.317,0.1333,484.2,0.1833,1
0.00456,0.01683,0.02139,0,0.9741,0.9741,0.01182,0.03,0.03667,0,0.9942,0.9942,0,3004,10670,81750,84050,0,0,10840,4.917,0.001139,0.01367,0,0,0.09028,0.09028,0,1.083,1.083,0,10.66,3.418,14.08,29.63,15.03,37.35,0,15.72,0.1333,272.5,0.2667,1
0.004671,0.03374,0.03841,0.3967,0.5528,0.9496,0.01035,0.061,0.069,0.4165,0.5782,0.9946,0,147400,415500,581400,1172000,0,0,750.9,16.85,0.06884,0.3767,0,2.146,3.615,5.761,12.82,21.02,33.83,0,12.76,3.783,16.54,46.3,17.63,63.93,0,9.567,0.1333,338.6,0.2,1
0.1204,0.3224,0.4428,0.3461,0.1668,0.5129,0.2795,0.5086,0.64,0.4305,0.2353,0.6659,0,4151000,505200,5531000,6189000,0,40940,120300,202.1,0.1493,0.8362,0.08333,7.453,2.624,10.08,57.07,12.32,57.07,0.08333,37.12,7.008,44.12,102.5,36.12,105.7,0,254.7,0.1333,2461,5.567,0
0.1319,0.4407,0.5726,0.301,0.03949,0.3405,0.1628,0.5244,0.6524,0.379,0.05265,0.4194,0,576500,375000,3279000,5320000,0,3806,222100,368.3,0.1019,0.4757,0,4.604,3.051,7.656,23.93,13.08,37.02,0,16.41,2.771,19.18,111.8,15.2,114.4,0,516.8,0.1333,2312,9.383,0
0.005523,0.06853,0.07405,0.2977,0.6117,0.9094,0.0115,0.1596,0.17,0.3211,0.6529,0.9678,0,218500,389300,928000,14170000,0,0,750.9,16.05,0.05897,0.3024,0,1.576,3.285,4.861,9.35,16.98,26.33,0,24.22,3.846,28.07,106.6,14.23,107.3,0,11.8,0.1333,1226,0.25,1
0.1321,0.3498,0.4819,0.3591,0.1307,0.4898,0.302,0.4418,0.6987,0.463,0.1776,0.6407,0,1765000,1261000,3295000,11980000,0,0,150700,326.8,0.1128,0.5645,0.08333,3.749,3.282,7.031,23.87,13.45,27.88,0,20.33,2.775,23.11,94.75,10.23,97.92,0,514.2,0.1333,2523,6.883,0
0.05436,0.0741,0.1285,0.68,0.1375,0.8175,0.2045,0.1723,0.2545,0.7904,0.1815,0.9719,0,377300,338300,1831000,844500,0,25670,750.9,105.1,0.1042,0.5836,0.1667,5.56,2.95,8.51,32.95,17.05,49.82,0.1667,25.03,8.056,33.08,182.6,60.28,185.5,0,9.217,0.1333,521.9,0.1833,0
0.01806,0.08611,0.1042,0.8151,8852,8853,0.03963,0.2522,0.2918,0.893,70820,70820,0,545500,1103000,4030000,2016000,0,41510,750.9,247.7,0.1347,0.618,0.1667,6.981,2.432,9.412,40.98,15.87,46.42,0.1667,25.93,4.447,30.38,177.1,39.33,180.9,0,9.217,0.1333,749.6,0.1833,0
0.1364,0.5013,0.6377,0.1426,0.1969,0.3395,0.2494,0.6177,0.7461,0.1876,0.2467,0.4343,0.25,522100,292600,5027000,4005000,0,339500,135200,566,0.04448,0.1126,0,2.536,1.364,3.9,6.383,4.6,8.333,0,27.41,14.09,41.5,153.8,153.8,307.6,0,459,0.1333,2431,6.4,0
0.02386,0.09086,0.1147,0.3955,0.4589,0.8545,0.0906,0.1382,0.2288,0.4207,0.5067,0.9228,0,255200,796800,1588000,1927000,0,0,819.2,77.08,0.08891,0.5161,0.08333,1.914,5.421,7.335,9.967,37.53,40.85,0.08333,37.66,14.64,52.3,194.2,100.7,199.3,0,15.17,0.1333,572.5,0.2,0
0.005252,0.0403,0.04556,0.4555,0.4838,0.9393,0.01383,0.0895,0.1033,0.4783,0.5129,0.9912,0,172700,477400,666100,1397000,0,0,2048,18.97,0.07574,0.4293,0,2.436,3.85,6.286,14.08,23.83,37.92,0,18.9,4.625,23.52,106.7,28.63,112.2,0,13.62,0.1333,381.7,0.3333,1
0.002979,0.01898,0.02196,0,0.9672,0.9672,0.0085,0.0458,0.0543,0,0.9982,0.9982,0,3004,7458,33020,20870,0,0,750.9,6.067,0.0008486,0.01018,0,0,0.07361,0.07361,0,0.8833,0.8833,0,31.21,4.637,35.85,178.1,38.15,179.9,0,9.217,0.1333,379.8,0.1833,1
0.004856,0.03235,0.03721,0.3783,0.5715,0.9498,0.009183,0.07867,0.08785,0.3908,0.5904,0.9812,0,137200,427800,577700,1164000,0,0,819.2,17.97,0.06838,0.3873,0,1.94,3.913,5.853,11.6,23.33,34.93,0,16.63,3.672,20.31,90.05,23.52,94,0,10.82,0.1333,335.1,0.2333,1
0.005002,0.03382,0.03882,0.3757,0.5733,0.9491,0.009183,0.07035,0.07953,0.3881,0.5903,0.9735,0,112500,406100,562500,1187000,0,0,750.9,15.25,0.062,0.3484,0,1.906,3.154,5.06,11.58,18.47,30.05,0,16.43,3.244,19.67,92.08,15.8,97.32,0,9.317,0.1333,354.6,0.1833,1
0.1434,0.4795,0.6229,0.2712,0.07264,0.3438,0.1786,0.5816,0.7149,0.3278,0.09198,0.4131,0.125,645300,745200,5577000,8359000,0,282300,181800,517.4,0.1218,0.4739,0,4.956,3.964,8.919,21.23,15.53,36.77,0,27.58,13.53,41.1,130.7,130.7,261.3,0,368.4,0.1333,2451,3.683,0
0.003958,0.06437,0.06833,0.6927,0.218,0.9107,0.006,0.1091,0.1151,0.7212,0.2357,0.9544,0,209200,817000,1912000,1560000,0,0,750.9,52.52,0.1236,0.7073,0.1667,2.194,8.174,10.37,12.82,48.65,61.47,0.1667,15.85,2.949,18.8,94.23,13.4,99.5,0,10.45,0.1333,344.9,0.2333,1
0.01444,0.06804,0.08247,0.753,0.1429,0.8959,0.07932,0.221,0.3003,0.8081,0.176,0.9814,0,2317000,316300,2533000,739800,0,0,750.9,12.15,0.1204,0.7154,0.08333,4.586,2.754,7.34,32.08,16.42,32.22,0,31.8,6.251,38.05,168.3,33.63,173,0,9.217,0.1333,1097,0.1833,1
0.1163,0.3461,0.4625,0.4919,0.009233,0.5011,0.1852,0.388,0.5252,0.5897,0.01152,0.5999,0,815100,1200000,3429000,3724000,0,21860,191700,379.9,0.1742,0.7572,0.1667,6.965,5.208,12.17,36.25,21.25,57.5,0.1667,23.1,4.128,27.23,156.9,29.13,160.1,0,416.9,0.1333,1940,6.567,0
0.01334,0.04845,0.06178,0.752,0.1755,0.9275,0.07885,0.1965,0.2754,0.7823,0.209,0.9913,0,2307000,255500,2495000,496900,0,0,955.7,12.55,0.1039,0.7181,0.08333,3.903,2.411,6.314,33.55,14.07,33.6,0,17.89,2.294,20.19,118.3,8.317,122.2,0,20.62,0.1333,810,0.7333,1
0.005083,0.03189,0.03697,0.3356,0.6178,0.9534,0.02098,0.09568,0.1167,0.3446,0.6414,0.9853,0,113600,418600,526000,1167000,0,0,750.9,13.43,0.06169,0.34,0,1.694,3.421,5.115,10.1,20.2,30.13,0,11.32,4.065,15.38,43.6,25.88,69.48,0,9.217,0.1333,335.1,0.1833,1
0.1093,0.3734,0.4828,0.2582,0.1792,0.4374,0.1809,0.4694,0.5741,0.3166,0.2281,0.5447,0,520400,477300,2905000,9034000,0,43710,213500,269.6,0.08743,0.3772,0,3.385,3.401,6.786,17.58,13.95,31.1,0,18.37,5.862,24.24,90.48,32.53,94.43,0,456,0.1333,2340,9,0
0.006083,0.04007,0.04615,0.3002,0.6423,0.9425,0.01033,0.07817,0.08717,0.3132,0.6716,0.9808,0,123500,414000,540200,1218000,0,0,887.5,18.47,0.06162,0.3327,0,1.688,3.338,5.025,9.967,19.3,29.27,0,13.78,6.435,20.22,43.53,34.75,73.23,0,11.72,0.1333,500.6,0.2667,1
0.1206,0.5288,0.6495,0.2589,0.002729,0.2616,0.1469,0.6514,0.7982,0.3633,0.006667,0.3641,0.25,1381000,905500,7038000,4379000,0,18020,73800,484.6,0.1715,0.6891,0.1667,7.622,4.246,11.87,30.68,18.13,48.82,0.1667,19.14,4.939,24.08,107.8,27.88,110.5,0,267.2,0.1333,2340,4.517,0
0.01678,0.3801,0.3969,0.3991,0.1269,0.526,0.02382,0.467,0.4782,0.5212,0.1646,0.6858,0,295300,939100,2668000,1721000,0,905800,887.5,83.43,0.1219,0.5385,0.1667,1.999,7.649,9.647,8.867,37.48,46.02,0.1667,81.08,26.91,108,598.2,199.1,670.7,0.08333,26.12,0.1333,2293,0.9,0
0.1369,0.4717,0.6085,0.1841,0.169,0.3531,0.1746,0.5133,0.6675,0.2155,0.1947,0.405,0,3307000,573600,4788000,5327000,0,0,163900,419.9,0.1137,0.2837,0,6.386,2.929,9.315,27.77,11.55,27.83,0,18.05,3.897,21.94,94.25,19.48,97.45,0,663.2,0.1333,3058,7.517,0
0.00394,0.03344,0.03738,0.4073,0.5421,0.9494,0.0085,0.05185,0.05798,0.4267,0.5665,0.9931,0,130700,403500,562600,1134000,0,0,750.9,14.25,0.06774,0.3654,0,2.128,3.429,5.557,12.77,19.9,32.15,0,18.23,3.703,21.93,107,16.95,114.2,0,9.217,0.1333,341.8,0.1833,1
0.008165,0.08613,0.09429,0.861,0.02155,0.8826,0.01248,0.1505,0.159,0.9595,0.02948,0.989,0,568800,543900,3963000,1128000,0,12010,750.9,229.6,0.1431,0.782,0.1667,7.315,3.151,10.47,43.3,17,60.3,0.1667,24.31,3.204,27.51,181.5,18.3,183.9,0,9.217,0.1333,559.1,0.1833,0
0.002854,0.01325,0.01611,0.004562,0.9743,0.9788,0.0085,0.02633,0.03483,0.004833,0.9921,0.9968,0,13940,11010,55670,30230,0,0,750.9,4.033,0.001667,0.016,0,0.05278,0.09306,0.1458,0.3,1.083,1.25,0,14.18,2.328,16.51,87.87,8.85,91.75,0,11.57,0.1333,231.9,0.2,1
0.1403,0.3649,0.5051,0.3776,0.08707,0.4647,0.2993,0.448,0.5966,0.4833,0.1153,0.5893,0,1069000,1092000,7052000,7857000,0,347300,50600,485.4,0.1423,0.4773,0,6.158,4.138,10.3,22.1,14.62,36.55,0,28.72,14.47,43.19,152.6,152.6,305.1,0,194.1,0.1333,2039,4.3,0
0.00346,0.02035,0.02381,0.01443,0.956,0.9704,0.01068,0.04683,0.05752,0.01533,0.9785,0.9934,0,36850,16660,32070,291500,0,0,750.9,3.75,0.002458,0.0295,0,0.05833,0.09306,0.1514,0.7,1.117,1.817,0,13.21,3.993,17.2,45.23,20.98,66.22,0,9.25,0.1333,390.9,0.1833,1
0.005187,0.0387,0.04388,0.3542,0.5825,0.9367,0.01432,0.06952,0.08383,0.3726,0.619,0.9917,0,124900,372700,503300,990800,0,0,750.9,14.93,0.06154,0.3307,0,1.774,3.329,5.103,10.77,18.82,29.03,0,30.67,5.61,36.28,178.6,34.87,180.2,0,9.25,0.1333,471.3,0.1833,1
0.02504,0.3749,0.4,0.4361,0.09344,0.5295,0.03433,0.4373,0.4588,0.5458,0.1123,0.6551,0,525200,987400,4491000,1973000,0,794200,1024,201.9,0.1334,0.5549,0.1667,3.428,6.874,10.3,11.53,35.93,46.78,0.1667,72,26.92,98.92,475,203.4,502.7,0.1667,27.93,0.1333,1653,0.7,0
0.03308,0.09662,0.1297,0.3218,0.5228,0.8446,0.08702,0.1435,0.2305,0.3456,0.5683,0.902,0,311600,615900,1265000,1537000,0,14780,10850,74.37,0.07195,0.3055,0,1.786,4.065,5.851,10.25,20.15,25.52,0,34.47,9.91,44.38,186.2,45.67,191,0,147.4,0.1333,855.5,5.8,1
0.05523,0.3243,0.3796,0.5241,0.007312,0.5314,0.1466,0.5254,0.5474,0.7286,0.01283,0.7414,0,624500,715000,7172000,1544000,0,21300,12830,529.1,0.1911,0.7941,0.1667,7.793,5.737,13.53,36.3,22.68,58.98,0.1667,18.69,5.799,24.49,101.7,36.4,104.9,0,38.6,0.1333,1505,1.95,0
0.08725,0.4032,0.4905,0.3376,0.1466,0.4842,0.1088,0.4721,0.5605,0.4283,0.1723,0.6006,0,948400,583200,3303000,13570000,0,735000,71480,210.7,0.07615,0.2263,0,3.115,2.007,5.122,17.3,8.217,17.33,0,38.79,24.92,63.71,279.9,279.9,559.9,0.08333,268.7,0.1333,2817,2.75,0
0.1365,0.3846,0.5211,0.3211,0.1258,0.4469,0.2294,0.4334,0.6245,0.3986,0.1602,0.5522,0,1622000,1157000,3626000,13240000,0,0,203400,368.2,0.1094,0.4877,0,3.781,3.364,7.144,22.57,13.85,26.17,0,29.06,2.281,31.34,124.9,9.75,127,0,543.7,0.1333,2641,5.467,0
0.1156,0.7548,0.8704,0.0754,0.01082,0.08622,0.1345,0.7943,0.9128,0.08967,0.01615,0.1012,1,829400,1018000,4362000,2803000,0,18550,194500,607,0.1299,0.4463,0,4.668,4.399,9.067,20.07,14.83,34.9,0,17.83,3.967,21.8,98.35,24.32,103.6,0,694.6,0.1333,2571,9.917,0
0.008433,0.09793,0.1064,0.5629,0.3055,0.8684,0.01767,0.2259,0.2307,0.6214,0.3626,0.984,0,182500,839600,2032000,13330000,0,0,750.9,40.6,0.1157,0.6628,0.1667,1.793,8.294,10.09,10.6,48.93,59.53,0.1667,19.48,4.528,24,96.52,30.13,99.87,0,9.417,0.1333,971.9,0.2,1
0.004271,0.03307,0.03734,0.3029,0.6495,0.9524,0.01017,0.07535,0.08552,0.3167,0.6802,0.9965,0,131000,389600,537400,1122000,0,0,955.7,16.28,0.05982,0.3081,0,1.7,3.186,4.886,9.933,17.97,27,0,11.37,5.057,16.42,36.43,34.78,71.22,0,20.42,0.1333,350.7,0.7167,1
0.004583,0.05867,0.06325,0.7798,0.1346,0.9143,0.01083,0.1268,0.1323,0.8252,0.1629,0.9881,0,231300,761200,1270000,1574000,0,0,750.9,37.88,0.1326,0.7776,0.1667,3.489,8.081,11.57,20.95,49.5,69.73,0.1667,16.79,3.086,19.88,96.52,15.35,100.3,0,9.85,0.1333,348.8,0.2333,1
0.09839,0.3858,0.4841,0.1431,0.1132,0.2564,0.1353,0.6014,0.7292,0.2263,0.1831,0.4094,0.125,378600,348900,2278000,4269000,0,25980,89510,347.8,0.07907,0.2963,0,3.172,2.599,5.771,14.18,9.767,23.37,0,605.4,3.408,608.8,2243,24.05,2246,0.3333,318.6,0.1333,1720,3.4,0
0.01454,0.05246,0.06701,0.7603,0.1569,0.9172,0.08435,0.209,0.2934,0.8012,0.1898,0.9911,0,2265000,311300,2506000,721000,0,0,750.9,9.15,0.1127,0.6762,0.08333,4.406,2.451,6.857,30.78,14.8,30.83,0,19.53,2.532,22.06,115.2,10.7,117.2,0,9.217,0.1333,842,0.1833,1
0.004896,0.03835,0.04325,0.3324,0.6116,0.944,0.009167,0.06983,0.079,0.3481,0.6378,0.9858,0,119800,286800,468300,927600,0,0,887.5,16.47,0.05773,0.3117,0,1.768,2.906,4.674,10.5,16.67,26.62,0,19.32,6.632,25.95,73.15,26.95,73.9,0,13.55,0.1333,488.2,0.3333,1
0.001733,0.05071,0.05245,0.3091,8852,8853,0.002833,0.1354,0.1379,0.3177,70810,70810,0,74170,539900,1997000,733000,0,0,750.9,45.03,0.08694,0.5353,0.08333,1.09,7.838,8.928,6.517,48.9,55.28,0.1667,14.97,2.071,17.04,97.25,8.65,102.2,0,9.433,0.1333,267.5,0.2,1
0.05244,0.05302,0.1055,0.5768,0.2728,0.8496,0.1481,0.09833,0.2118,0.6587,0.3176,0.9763,0,257600,389900,1208000,1025000,0,16930,750.9,67.48,0.09311,0.5347,0.08333,3.797,3.836,7.633,22.72,23.42,46.13,0.1667,18.47,3.586,22.06,109.9,19.6,114,0,9.217,0.1333,489.9,0.1833,1
0.02755,0.09815,0.1257,0.4021,0.446,0.8481,0.08973,0.1541,0.1888,0.4488,0.5025,0.9514,0,232300,582400,2451000,3261000,0,0,21080,107.4,0.08018,0.4923,0,2.258,4.779,7.037,12.17,42.92,45.85,0.08333,29.79,7.768,37.56,183.3,35.82,188.5,0,28.22,0.5333,601.2,0.5,0
0.03458,0.08633,0.1209,0.3996,0.4524,0.852,0.1032,0.1722,0.2071,0.4513,0.5278,0.9791,0,228000,727100,1866000,2961000,0,0,887.5,76.78,0.08986,0.4408,0,1.978,6.069,8.047,11.52,39.6,41.12,0.08333,31.4,9.69,41.09,180.9,41.1,190,0,15.2,0.9333,554.4,0.1833,1
0.02109,0.2174,0.2385,0.4846,0.2167,0.7013,0.05043,0.3171,0.3387,0.5538,0.2663,0.8063,0,315400,832100,2580000,1149000,0,577600,1297,98.53,0.1195,0.5871,0.1667,1.993,8.797,10.79,9.217,45.38,54.35,0.1667,59.15,21.09,80.24,386.9,155.2,396.1,0,49.53,0.1333,1609,1.283,0
0.005229,0.03841,0.04364,0.3059,0.6322,0.9381,0.01065,0.075,0.08352,0.322,0.6602,0.9822,0,101400,368700,473100,1042000,0,0,750.9,16.7,0.05731,0.305,0,1.586,3.139,4.725,9.167,17.43,26.6,0,31.37,5.626,37,177.3,34.8,178.4,0,9.467,0.1333,493.4,0.2,1
0.001979,0.01158,0.01356,0.004333,0.9766,0.981,0.005,0.022,0.024,0.004833,0.9901,0.9936,0,5086,9165,30720,22510,0,0,750.9,3.9,0.001335,0.009517,0,0.03056,0.08194,0.1125,0.2333,0.8667,0.8833,0,14.14,2.125,16.26,88.97,9.267,92.43,0,9.217,0.1333,234.1,0.1833,1
0.05541,0.0567,0.1121,0.3801,0.4624,0.8424,0.2081,0.08415,0.2887,0.4254,0.51,0.9322,0,222900,275300,866200,791700,0,52410,750.9,67.83,0.06392,0.3625,0,2.64,2.619,5.26,15.53,15.33,30.87,0,21.37,6.05,27.42,125.9,34.73,129,0,9.217,0.1333,542.4,0.1833,1
0.00654,0.0553,0.06184,0.3292,0.5988,0.928,0.01315,0.1283,0.1366,0.3483,0.6233,0.968,0,125600,386100,785300,12960000,0,0,750.9,14.2,0.06049,0.3279,0,1.758,3.172,4.931,10.4,18.2,28.32,0,10.99,3.721,14.71,40.65,16.28,56.93,0,11.75,0.1333,942.5,0.2167,1
0.05932,0.06812,0.1274,0.6087,0.2175,0.8263,0.1551,0.101,0.2513,0.6991,0.2603,0.9594,0,317300,428900,1393000,965700,0,57890,887.5,117.7,0.09747,0.5446,0.1667,4.06,3.987,8.047,24.22,23.68,46.97,0.1667,22.78,5.653,28.43,120.6,42.42,124.8,0,11.72,0.1333,659.9,0.2667,1
0.08005,0.0623,0.1424,0.3056,8853,8853,0.4341,0.09495,0.529,0.3445,70820,70820,0,224400,654000,858100,2719000,0,0,1638,33.35,0.07595,0.3271,0,1.883,4.178,6.061,10.32,18.35,28.23,0,32.76,9.483,42.24,188,46.6,194.7,0,27.07,2.667,540,0.3833,0
0.005812,0.03304,0.03886,0.3695,0.579,0.9486,0.0175,0.09302,0.1105,0.3835,0.6047,0.985,0,124100,434200,575100,1284000,0,0,750.9,14.28,0.06381,0.3595,0,1.822,3.431,5.253,11.28,20.38,31.67,0,17.06,3.515,20.57,89.23,18.33,94.38,0,9.217,0.1333,369,0.1833,1
0.1243,0.4494,0.5738,0.2638,0.07899,0.3428,0.1582,0.5686,0.7268,0.3549,0.1347,0.4896,0.125,468500,340900,4644000,3093000,0,29060,111300,524.8,0.09297,0.3148,0,4.624,2.758,7.382,15.75,10.35,25.88,0,17.6,5.288,22.89,90.92,29.18,93.92,0,417.9,0.1333,2211,5.067,0
0.05446,0.05273,0.1072,0.5187,0.3291,0.8478,0.1804,0.09715,0.2499,0.5963,0.3815,0.9778,0,218500,376300,1029000,953400,0,24030,750.9,54.65,0.08107,0.456,0,3.457,3.474,6.931,20.45,20.57,41.02,0.08333,19.47,4.303,23.77,111.3,22.93,115.3,0,9.217,0.1333,483.1,0.1833,1
0.09896,0.4734,0.5724,0.1372,0.2578,0.3951,0.1873,0.6587,0.846,0.1681,0.3368,0.4945,0.125,3399000,722500,5593000,10950000,0,0,207200,354.6,0.1106,0.541,0.08333,5.404,2.506,7.91,47.62,9.283,47.62,0.08333,15.31,2.328,17.64,93.2,8.217,95.8,0,511.5,0.1333,3171,6.05,0
0.006998,0.04304,0.05004,0.4271,0.4937,0.9209,0.013,0.07368,0.08668,0.4586,0.5275,0.9806,0,152100,419000,672300,1211000,0,0,887.5,20.22,0.0727,0.417,0,2.311,3.836,6.147,13.83,23.33,37.17,0,71.3,5.279,76.58,239.8,30.42,251.3,0,20.92,0.1333,391.2,0.3333,1
0.001812,0.01336,0.01517,0.0001667,0.9807,0.9809,0.0045,0.031,0.03483,0.0001667,0.9965,0.9967,0,3004,7373,24060,20570,0,0,750.9,3.617,0.0008472,0.01017,0,0,0.07778,0.07778,0,0.9333,0.9333,0,11.21,2.801,14.01,40.87,9.7,41.57,0,9.217,0.1333,250.2,0.1833,1
0.005975,0.04439,0.05036,0.3068,0.6301,0.9369,0.01432,0.0918,0.1061,0.3201,0.6668,0.9869,0,133500,380700,505100,1066000,0,0,750.9,16.03,0.06108,0.3375,0,1.601,3.436,5.038,9.45,20.23,29.68,0,14.82,7.618,22.44,42.83,38.15,80.98,0,9.233,0.1333,510.2,0.1833,1
0.08409,0.3824,0.4665,0.393,0.1112,0.5042,0.1504,0.5936,0.658,0.4871,0.1461,0.6331,0,932500,757200,6805000,13520000,0,473000,55070,403,0.1226,0.4429,0,5.307,3.71,9.017,21.17,15.37,36.53,0,32.15,18.22,50.36,198,198,396,0,155.9,0.1333,2410,1.767,0
0.006125,0.04957,0.05569,0.4624,0.4675,0.9299,0.01537,0.08552,0.1009,0.4956,0.4965,0.9921,0,213400,531400,770300,1574000,0,0,750.9,25.95,0.07977,0.4143,0,2.517,4.042,6.558,14.27,22.2,36.38,0,17.65,3.976,21.63,92.6,22,99.85,0,25.43,0.1333,670.2,0.7667,1
0.1097,0.4749,0.5846,0.2354,0.08374,0.3192,0.1839,0.6265,0.7013,0.3008,0.1111,0.4118,0.125,463600,523500,2751000,5524000,0,22320,212400,380.5,0.09438,0.4308,0,3.626,3.714,7.34,19.4,16.8,36.15,0,20.22,5.364,25.58,113.5,25.08,117.9,0,543.4,0.1333,2406,12.37,0
0.07301,0.3352,0.4082,0.5371,0.01818,0.5553,0.1073,0.369,0.4634,0.6951,0.0305,0.7256,0,887600,1146000,3599000,3306000,0,27310,206600,433.3,0.1681,0.6766,0.1667,7.275,4.517,11.79,35.33,16.97,52.3,0.1667,26.32,4.308,30.63,192.9,33,196,0,396.3,0.1333,2059,6.983,0
0.08793,0.4134,0.5014,0.4295,0.004313,0.4339,0.1182,0.5197,0.5925,0.5144,0.006333,0.5197,0,1616000,547500,6319000,1311000,0,744200,43430,419.3,0.1914,0.7581,0.1667,8.569,4.839,13.41,31.02,21.65,52.67,0.1667,39.91,26.53,66.44,293,293,585.9,0.08333,127.8,0.1333,2166,2.867,0
0.1328,0.4179,0.5507,0.2816,0.14,0.4216,0.1625,0.4849,0.6242,0.3451,0.1878,0.5329,0,648800,543800,5378000,5015000,0,247300,124700,558.4,0.104,0.3109,0,4.168,3.276,7.444,13.65,10.12,23.77,0,24.81,10.88,35.69,114.9,114.9,229.8,0,414.8,0.1333,2340,4.267,0
0.005394,0.04035,0.04575,0.3804,0.5553,0.9356,0.01448,0.079,0.09348,0.403,0.5966,0.9902,0,129800,375900,513100,989000,0,0,750.9,16.3,0.0647,0.3596,0,1.989,3.382,5.371,12.03,19.75,31.12,0,33.97,7.614,41.59,176.9,33.88,188.7,0,9.217,0.1333,482,0.1833,1
0.005248,0.04092,0.04616,0.3869,0.5443,0.9311,0.01248,0.09148,0.104,0.4106,0.5788,0.9894,0,149500,402600,572300,1154000,0,0,750.9,17.92,0.06927,0.3715,0,2.107,3.697,5.804,12.42,20.5,32.92,0,39.48,5.453,44.93,258.1,36.85,259.9,0,9.517,0.1333,490.2,0.2,1
